,Max_Fitness,Avg_Fitness,Diversity,Iteration
0,291.0196758354776,-633.583049227808,1.1106349639296134,0
1,291.0196758354776,-129.55863642874746,1.064354774678513,1
2,263.85633120155074,127.77208446709868,1.0210022238912835,2
3,263.85633120155074,159.0426099962364,0.9967741620277928,3
4,264.08025045713464,93.06609726077373,0.9952564379558104,4
5,263.85633120155074,71.63036231927993,0.9093521397618879,5
6,263.85633120155074,129.62550164752088,0.8359521702154289,6
7,270.506260118962,149.06863822821978,0.7808055151666867,7
8,262.30953044858063,150.43411109917454,0.6670679053634166,8
9,266.2608169474919,201.40483347724717,0.5711590145979084,9
10,279.913463834887,174.6463573382624,0.4993776238963155,10
11,273.0622084702995,175.760826665463,0.5726881468789311,11
12,273.0622084702995,226.87309478822846,0.2582424886359801,12
13,279.443781377808,144.34501167338416,0.23006925496255828,13
14,279.443781377808,191.1114891293754,0.3043263731251238,14
15,315.2833745361945,-279.5322336432401,0.27984000643767043,15
16,315.2833745361945,227.2807977136791,0.3147030965138057,16
17,315.2833745361945,192.82192969197757,0.3088890217243149,17
18,315.2833745361945,255.43445741578387,0.32142555809740203,18
19,308.5685635321869,107.99153711635822,0.36908132270669153,19
20,299.56655866073527,207.70038339021588,0.3178064191564053,20
21,299.56655866073527,252.1583937491675,0.267881080599637,21
22,299.56655866073527,221.8208702636013,0.25114291337771094,22
23,299.56655866073527,240.92799185524743,0.254792633524888,23
24,299.56655866073527,155.98781136446436,0.2689204590480995,24
25,309.1923886253978,246.85491596900542,0.2512594464320941,25
26,320.37946980350415,250.51499833703667,0.2686851692603971,26
27,291.7069194696627,235.60844304826009,0.26751301236990693,27
28,291.7069194696627,250.37899892990106,0.2793188330507253,28
29,291.7069194696627,256.87977307961404,0.26590293160177997,29
30,305.11698119606274,254.727978345051,0.2543928567285284,30
31,295.9229252725235,255.92410567245224,0.2485485501262931,31
32,305.80152808974606,221.673571424182,0.2624753554193319,32
33,300.33405624042746,172.06367576029862,0.24340503566393334,33
34,320.8626378393563,-749.5931384873821,0.2703086397070851,34
35,357.92730683844195,-273.2167788077627,0.2856390422205893,35
36,357.92730683844195,-145.122453733082,0.2665772996434896,36
37,357.92730683844195,211.95943550322846,0.25836718589907104,37
38,357.92730683844195,280.5007927132447,0.25781465468152415,38
39,357.92730683844195,284.2154136734536,0.256475619583216,39
40,355.86562590262304,240.67022320630542,0.27841743687551956,40
41,323.847274141987,262.4183874741934,0.30038256024969867,41
42,321.1747865093534,268.7917559462004,0.29986153051642567,42
43,321.1747865093534,261.6536972045756,0.3044417808380777,43
44,339.7400414499763,199.6393829768389,0.29488485750957655,44
45,339.7400414499763,208.085347813284,0.30340723253177265,45
