,Max_Fitness,Avg_Fitness,Diversity,Iteration
0,329.4172241095409,-163.20460444814083,1.0925875804504561,0
1,329.4172241095409,78.12844311701186,1.065332711254401,1
2,231.26440019188544,168.3048661975156,1.0278053890310657,2
3,271.1052311052928,103.15468143903927,1.0042254003381965,3
4,256.66703683418996,-145.3913009831136,0.9388129779067282,4
5,242.29340638887433,63.56517024994293,0.9233870789189895,5
6,228.32195704066694,105.01441523175916,0.9112449544184871,6
7,243.6811886905933,158.51328397653413,0.8635323816541731,7
8,282.3444799406492,99.32088356465258,0.6639825037865418,8
9,282.3444799406492,189.742261066458,0.582216552307621,9
10,333.00907595185424,243.35777039078482,0.4700496012302066,10
11,336.2716793630474,-1036.5144611367907,0.42831955744788,11
12,336.2716793630474,-1034.7755669013582,0.4548856435473469,12
13,341.13192370667764,69.2214585759693,0.49439455391849657,13
14,341.13192370667764,224.34389131286935,0.4970208593893829,14
15,341.13192370667764,202.60389904094632,0.5310787951094222,15
16,364.9424245562535,180.62970327647906,0.506479981493924,16
17,364.9424245562535,203.8545891148743,0.4715653133130188,17
18,364.9424245562535,-488.5995787907705,0.4829154007668185,18
19,365.4408945121595,95.19338996260971,0.4833351720498873,19
20,379.8971302192987,229.76582123186654,0.4614816923465013,20
21,356.1671157328239,162.3245233254101,0.443451598300288,21
22,356.1671157328239,209.08784866326147,0.4785575660418878,22
23,349.1084297372851,250.43662603001337,0.49231284096485073,23
24,349.1084297372851,217.40159428740847,0.4675929363989639,24
25,337.3545238975093,224.4858528939073,0.540176572503436,25
26,336.09447604015713,220.53917104542515,0.46920196336928227,26
27,491.7756070188014,275.93876893451727,0.3989250461865681,27
28,491.7756070188014,275.9148402263179,0.34639381359256466,28
29,491.7756070188014,270.2485362094634,0.35788839563383024,29
30,491.7756070188014,216.89506606087863,0.4247890352633412,30
31,359.1373737619964,-554.5735259156977,0.4077632749589338,31
32,363.7029914854447,-38.89302662989185,0.4680416550827377,32
33,388.395103225734,173.40531229980795,0.506621665803291,33
34,422.0947270462745,220.8973757776877,0.44793076585654296,34
35,417.20623562495365,293.88153627415176,0.3834830312941867,35
36,416.5632393702232,155.78252732468863,0.3615275312330814,36
37,455.25029220933374,205.6592717468708,0.37937137045607494,37
