,Max_Fitness,Avg_Fitness,Diversity,Iteration
0,258.9013947259782,-689.5502033188327,1.095717056312905,0
1,258.9013947259782,-102.22875887119905,1.0592861145495966,1
2,258.9013947259782,101.34414012745991,1.0103099310043857,2
3,269.4930052231199,161.66101066629756,0.8813042671334604,3
4,269.4930052231199,65.82224475340408,0.8715493655120448,4
5,269.4930052231199,171.40203505819946,0.8505499898059428,5
6,267.8659225628356,101.02289134776794,0.7660192002577103,6
7,273.9556737753905,181.36834143177592,0.7062043303872102,7
8,242.16249523602445,-55.498404389583726,0.7172141270674409,8
9,254.42600646635438,-187.27243994659872,0.6047104303614068,9
10,254.42600646635438,96.24047904348794,0.48943416155947866,10
11,254.42600646635438,163.289505260548,0.45050376298371825,11
12,286.21473891802,108.11443004867259,0.4103315778223651,12
13,292.80736776838114,170.43720176947332,0.4376734440138057,13
14,286.21473891802,210.2811877810018,0.48530057670873333,14
15,276.359417764542,214.33205124426706,0.5391478775838447,15
16,264.02878103909273,174.59547987520855,0.5716263983115668,16
17,264.02878103909273,187.02659937420466,0.5169842369715871,17
18,296.62389656059884,198.27300615335142,0.6016747380249672,18
19,267.6512121491421,132.7072559637556,0.657824323705584,19
20,267.6512121491421,148.7524424798606,0.503315697126907,20
21,272.0787106049127,189.76258494899193,0.41427934062682104,21
22,272.0787106049127,224.03088188509238,0.43174312978146173,22
23,291.06049867162034,229.59085314491753,0.5177364757778992,23
24,291.06049867162034,84.48535740953962,0.5955359257754174,24
25,306.0064833996259,93.76631493534428,0.5563782968893838,25
26,304.8893468996408,218.19279652050943,0.6020447576018845,26
27,299.25483818440574,-56.91082561170645,0.6067075429067175,27
28,299.25483818440574,214.50100517634016,0.5472180906166373,28
29,323.2538415950506,240.44763809323774,0.5977072553986449,29
30,323.2538415950506,179.84271666239107,0.6011927343173873,30
31,323.2538415950506,-998.1463758128837,0.5679709320251893,31
32,306.07002843331924,-556.8775416061367,0.5677505585556272,32
33,343.3577088596933,-37.38530067488225,0.5533694135919933,33
34,318.3594744581982,202.45348528394774,0.579883452252347,34
35,329.9817939536913,250.47999558832996,0.5456391916543358,35
36,329.9817939536913,192.8830309287957,0.5512471515817673,36
37,343.0506149853626,67.29778883665723,0.5163692541666443,37
38,358.8474058562873,186.82795526176704,0.5276565992061152,38
39,386.7157425900582,186.32275934165614,0.518778939064667,39
40,386.7157425900582,-12.364045302611144,0.45541554563662934,40
41,386.7157425900582,-497.69229920194715,0.45535900500428883,41
42,357.6625757085357,-129.02451147726916,0.4393914069939747,42
43,357.6625757085357,208.15902819093762,0.3759515205838819,43
44,357.6625757085357,249.0098445092733,0.3541594257131242,44
45,347.02086427782854,201.6086957709359,0.39433862834201994,45
46,347.02086427782854,246.14345117321764,0.39527302160489536,46
47,383.8610367483696,303.23321483536625,0.3309531131897417,47
48,402.0089281850736,323.8747562299155,0.2874067100295058,48
49,383.8610367483696,145.73404564769172,0.29179250499617915,49
50,372.4010063947073,253.4887368527079,0.30301401737117134,50
51,376.0791228917862,243.84408381795242,0.28424241671613537,51
52,376.0791228917862,274.03360766572973,0.31669652813906174,52
53,376.0791228917862,30.41102832493241,0.3253485565475851,53
54,357.8458863755898,263.1694300210938,0.3288490224023387,54
55,357.8458863755898,260.5128265674702,0.3319702456527524,55
56,399.6277105872907,255.48249301468886,0.3226809167574426,56
57,404.5216646266352,286.10810811556104,0.3199207681769402,57
58,404.5216646266352,129.96118356927857,0.32342205276853414,58
59,404.5216646266352,268.3880426320712,0.3226045344455499,59
60,404.5216646266352,284.7592052883136,0.303769283503925,60
61,429.2598594777029,268.2014181739925,0.2962576121308987,61
62,499.7674550945626,321.1332205780029,0.3112227161849838,62
63,414.22757948805,219.77279067063165,0.3047484842306588,63
64,373.61810354415513,25.37738261201498,0.33064021315453906,64
65,448.92944367663466,271.1469972348264,0.3260822920181358,65
66,448.92944367663466,259.6834540178242,0.2773451669276315,66
67,451.4227616143638,193.73721654033304,0.3084119360754841,67
68,448.92944367663466,243.7649044499987,0.29354973192445133,68
69,448.92944367663466,-594.8324090763028,0.2856883168684208,69
70,448.92944367663466,-159.8082098865446,0.3326837932938469,70
71,448.92944367663466,106.71112834675749,0.31529805260395716,71
72,389.8758422667787,46.288917893373956,0.3348792141818305,72
73,452.8273506302543,289.8736288524462,0.3132724757557065,73
74,452.8273506302543,253.20332809828858,0.2836380092370625,74
75,426.71556240710044,270.9216443557076,0.3029131457997605,75
76,426.77654192072015,277.7995670460167,0.2956415811558857,76
77,429.8538013533074,323.1234080701546,0.2938880077997608,77
78,441.4840784848091,322.5405747024289,0.2968249139506948,78
79,558.9761066189723,283.81749135611517,0.3262152425531614,79
80,558.9761066189723,357.0736652870606,0.2997303263076193,80
81,558.9761066189723,311.4909111799401,0.2981897876034317,81
82,456.752697816222,306.4986557911483,0.3285640657463773,82
83,495.72530951490535,329.481063263871,0.34662291168502557,83
84,495.72530951490535,305.1423266769175,0.3404951808100638,84
85,495.72530951490535,332.63988089971537,0.3350155773128967,85
86,520.5696108000215,302.2502895912189,0.35434286402120446,86
87,520.5696108000215,311.3971194984127,0.3570934967663926,87
88,520.5696108000215,348.3812201983573,0.34852407193178037,88
89,496.3325877896468,301.1288181217452,0.3504640853443864,89
90,553.1485016325119,312.4048122985124,0.3664491652882754,90
91,553.1485016325119,274.4620089351019,0.37947346061537973,91
92,553.1485016325119,174.20151044342728,0.3821568075853994,92
93,553.1485016325119,253.04174170507508,0.379480608052273,93
94,572.2325665707788,309.5797317158323,0.3843015397572166,94
95,486.03242743448965,350.9893696953856,0.373326376044053,95
96,500.0862490188771,395.54829161498014,0.3829684920798035,96
97,494.94644721359566,68.2128288009543,0.3539289014278131,97
98,520.3792333478982,185.5655030707881,0.4053969794664949,98
99,520.3792333478982,330.6070211905471,0.4011713385149767,99
100,536.1598285362466,415.0311075655014,0.39277628543862153,100
101,536.1598285362466,-59.31249909123963,0.354611286838411,101
102,564.1237698851174,232.20866504095713,0.42728852001858847,102
103,536.1598285362466,305.97440539417784,0.4223877932246305,103
104,598.9973848507194,359.89059080677566,0.4125191033907376,104
105,598.9973848507194,336.538238316209,0.41022417902843583,105
106,598.9973848507194,381.4265644077687,0.4158836537304599,106
107,663.7519384182649,429.914655527373,0.3967422065252277,107
108,501.9564616589123,321.4111566860893,0.3946816778297596,108
109,624.8285293974002,302.912275310989,0.39687026032259753,109
110,514.277335220755,295.10116419867836,0.39718662857840126,110
111,592.276278984373,351.1447520980816,0.4146867082398419,111
112,592.276278984373,379.70064841236274,0.3917373726399696,112
113,592.276278984373,372.42834967213815,0.3446205841253292,113
114,592.276278984373,409.912728534053,0.3574161197985365,114
115,592.276278984373,364.4708294558181,0.3727459136563974,115
116,592.276278984373,395.6183310548895,0.3861797621891272,116
117,580.3945143370189,415.6826707613628,0.40331175464577146,117
118,580.3945143370189,382.10341253596533,0.413043507154851,118
119,569.0283883465627,317.11498470303655,0.3433579905060981,119
120,590.0290238976204,395.4543148330177,0.38045957319766516,120
121,590.0290238976204,432.7162778194329,0.3779834727984175,121
122,589.3590345559625,375.00160095779495,0.3496411475636856,122
123,589.3590345559625,308.7097467810622,0.32502164147878404,123
124,589.3590345559625,368.21131923187966,0.3045475917902072,124
125,555.8664206304062,258.0510985153715,0.3096295704189321,125
126,604.4449198061042,232.98686108085255,0.3090069355742625,126
127,604.4449198061042,409.66420697862816,0.32247751642262695,127
128,604.4449198061042,468.72811260419576,0.2947632252925169,128
129,568.3219888089577,511.32213506156614,0.25215391927892006,129
130,602.934718891266,425.46082993069217,0.2336348856015026,130
131,619.5558105299094,388.44795419046534,0.2538464193801858,131
132,619.5558105299094,384.7871194678846,0.29287506208629754,132
133,591.8464456609215,405.63477335132535,0.31506426716163755,133
134,597.4820707448309,427.53073766327014,0.2987800720310369,134
135,597.4820707448309,429.22047588273955,0.26469699153879567,135
136,591.8464456609215,434.28233788279135,0.2667797811186681,136
137,667.938015697657,411.0165097332094,0.26125380222594335,137
138,591.8464456609215,385.0709857303457,0.25700076740453615,138
139,593.1284419082915,19.77619709380981,0.27130567237978603,139
140,644.2239987605324,244.16650464234786,0.28227636739551926,140
141,644.2239987605324,292.63869547715825,0.28246124727365934,141
142,644.2239987605324,205.07091129730222,0.27630585243807904,142
143,622.9855712678386,316.6343005334163,0.269690791132068,143
144,560.5871759432566,387.486551043678,0.2732573429002048,144
145,564.616603088365,424.7473476891069,0.2682601127111575,145
146,564.616603088365,274.6901775678379,0.26459395478077374,146
147,564.616603088365,438.4765872368166,0.2693473100574722,147
148,599.6695722929805,480.803174608556,0.2611005654071659,148
149,643.2099300847656,466.02995239838395,0.25533881737069947,149
150,643.2099300847656,367.8628199890511,0.26632515787861094,150
151,675.6455093857966,480.0881722374685,0.26595855348729114,151
152,675.6455093857966,448.7315897010027,0.2766872944901172,152
153,632.3788486958741,410.4233851882562,0.2893654535844907,153
154,604.2970844321709,438.14210104453554,0.2832838223373019,154
155,604.2970844321709,434.9174173564523,0.27246008178265807,155
156,604.2970844321709,387.1628340370935,0.2640233226024517,156
157,673.9412282926274,430.9330175510728,0.2640992395246715,157
158,673.9412282926274,497.2347937219049,0.2640887205790102,158
159,673.9412282926274,477.10998466192467,0.23612811001586412,159
160,668.4834779686457,456.2965534978988,0.25344003282413147,160
161,668.4834779686457,465.06214706120284,0.2587097883726072,161
162,640.8474066491824,452.3822928757265,0.2659377905382556,162
163,640.8474066491824,472.0797274928836,0.2735484401441041,163
164,640.8474066491824,439.3650720011817,0.27134190892493026,164
165,640.8474066491824,468.0232270878386,0.27420327693040913,165
166,640.8474066491824,521.1349490212489,0.2517361184477833,166
167,727.6802663146988,419.235769610452,0.26826575582230533,167
168,668.8602606400527,417.0635927762991,0.2530171127444425,168
169,668.8602606400527,263.10253752099084,0.2665300358334378,169
170,668.8602606400527,461.45807335716455,0.26186636395611773,170
171,668.8602606400527,438.03653417754884,0.24817496053795304,171
