,Max_Fitness,Avg_Fitness,Diversity,Iteration
0,1140.2539545727875,76.69734664436407,1.0839310704965799,0
1,775.7404908009928,255.51008376419585,1.0498166535980429,1
2,775.544829407517,369.9553631374994,0.9927738850549999,2
3,764.8587633546219,-1064.1950033010833,0.893388436935216,3
4,764.8587633546219,-584.7361524246921,0.9546523192811825,4
5,764.8587633546219,85.13663221679255,0.9622312884306586,5
6,1005.7426791168302,444.22518319707024,0.9219074737167905,6
7,1072.77241734048,-128.29114395671752,0.8315556908672669,7
8,1072.77241734048,503.0476614003429,0.7735938914007241,8
9,1017.449911241683,776.3218783094761,0.5258848631833882,9
10,1027.9214425500381,641.7639486761242,0.35317293673982203,10
11,1427.1782519374256,645.3307913534119,0.3282950598104062,11
12,1358.5839187026295,746.8640406737094,0.4490681668429601,12
13,1324.467704678084,812.0016739327065,0.4540846305268806,13
14,1324.467704678084,896.0883687292095,0.426525413609808,14
15,1324.467704678084,969.6914249047301,0.4154222218297223,15
16,1506.3723525935961,999.5717184816987,0.3821194414065487,16
17,1607.3469086874488,1041.5366585290787,0.3699214982357938,17
18,1752.4986874567305,946.9725412689462,0.3828608277035299,18
19,1752.4986874567305,924.8459110552827,0.3197942880729887,19
20,1668.5981022273922,864.9472268800877,0.3113366797254455,20
21,1691.3848940202638,1077.6401214071864,0.34066972572543747,21
22,1691.3848940202638,1186.6412912967835,0.33131464337861094,22
23,1691.3848940202638,1189.3369294082268,0.3268144657232976,23
24,1757.7437242091783,925.4238827617193,0.35466339025100946,24
25,1757.7437242091783,1031.058229918726,0.41003203642337666,25
26,1757.7437242091783,1195.6701701368856,0.4186219708726413,26
27,1765.0635929193068,1272.3744911540955,0.40734484772506535,27
28,1689.2609676861182,1268.821967133837,0.42068152085872224,28
29,1726.6135461197052,1298.5842542336784,0.40170826567803125,29
30,1877.4041245110548,1316.64844613467,0.41004932679419254,30
31,1877.4041245110548,1491.2910282846312,0.4055799940508036,31
32,1780.3461324507339,1011.8763879095585,0.40993494188035445,32
33,1831.0132561528815,1362.151826326205,0.4172085844076276,33
34,1872.1712641106365,1128.9585772212786,0.39200771051040645,34
35,1868.9365274580518,1240.1108808048032,0.398398585267902,35
36,1828.995490503631,1014.1746889200672,0.38041130487103547,36
37,1830.015823455602,1368.1682637404353,0.3726920903022929,37
38,1830.125617841825,1580.7413375156439,0.35982226425755093,38
39,1967.1496932364546,1578.9848025334545,0.3804783823479944,39
40,1967.1496932364546,1681.1462920659717,0.3758359497098121,40
41,1948.0736159614873,1629.881884466702,0.3353392838525788,41
42,1948.0736159614873,1353.4333779054336,0.33813198261368127,42
43,1925.3684282081226,1584.9253246076205,0.28225420449393956,43
44,2045.6487738091269,1596.6464389580228,0.24778529330373303,44
45,2045.6487738091269,1661.5254398346763,0.2381496735721769,45
46,2045.6487738091269,1606.6854048896826,0.2613122781158693,46
47,2045.6487738091269,1567.2422604733083,0.27055083559145787,47
48,2045.6487738091269,1680.5157455107121,0.24944892634424506,48
49,1988.8621150243682,1587.7136784677991,0.2534500772448981,49
